Year	Geographic Region	Sustainable Development Goal (SDG) regions	Sub-region	destination	Total	Other South	Other North	Afghanistan	Albania	Algeria	American Samoa	Andorra	Angola	Anguilla	Antigua and Barbuda	Argentina	Armenia	Aruba	Australia	Austria	Azerbaijan	Bahamas	Bahrain	Bangladesh	Barbados	Belarus	Belgium	Belize	Benin	Bermuda	Bhutan	Bolivia (Plurinational State of)	Bonaire, Sint Eustatius and Saba	Bosnia and Herzegovina	Botswana	Brazil	British Virgin Islands	Brunei Darussalam	Bulgaria	Burkina Faso	Burundi	Cabo Verde	Cambodia	Cameroon	Canada	Cayman Islands	Central African Republic	Chad	Channel Islands	Chile	China	China, Hong Kong SAR	China, Macao SAR	Colombia	Comoros	Congo	Cook Islands	Costa Rica	Côte d'Ivoire	Croatia	Cuba	Curaçao	Cyprus	Czechia	Dem. People's Republic of Korea	Democratic Republic of the Congo	Denmark	Djibouti	Dominica	Dominican Republic	Ecuador	Egypt	El Salvador	Equatorial Guinea	Eritrea	Estonia	Eswatini	Ethiopia	Falkland Islands (Malvinas)	Faroe Islands	Fiji	Finland	France	French Guiana	French Polynesia	Gabon	Gambia	Georgia	Germany	Ghana	Gibraltar	Greece	Greenland	Grenada	Guadeloupe	Guam	Guatemala	Guinea	Guinea-Bissau	Guyana	Haiti	Holy See	Honduras	Hungary	Iceland	India	Indonesia	Iran (Islamic Republic of)	Iraq	Ireland	Isle of Man	Israel	Italy	Jamaica	Japan	Jordan	Kazakhstan	Kenya	Kiribati	Kuwait	Kyrgyzstan	Lao People's Democratic Republic	Latvia	Lebanon	Lesotho	Liberia	Libya	Liechtenstein	Lithuania	Luxembourg	Madagascar	Malawi	Malaysia	Maldives	Mali	Malta	Marshall Islands	Martinique	Mauritania	Mauritius	Mayotte	Mexico	Micronesia (Fed. States of)	Monaco	Mongolia	Montenegro	Montserrat	Morocco	Mozambique	Myanmar	Namibia	Nauru	Nepal	Netherlands	New Caledonia	New Zealand	Nicaragua	Niger	Nigeria	Niue	North Macedonia	Northern Mariana Islands	Norway	Oman	Pakistan	Palau	Panama	Papua New Guinea	Paraguay	Peru	Philippines	Poland	Portugal	Puerto Rico	Qatar	Republic of Korea	Republic of Moldova	Réunion	Romania	Russian Federation	Rwanda	Saint Helena	Saint Kitts and Nevis	Saint Lucia	Saint Pierre and Miquelon	Saint Vincent and the Grenadines	Samoa	San Marino	Sao Tome and Principe	Saudi Arabia	Senegal	Serbia	Seychelles	Sierra Leone	Singapore	Sint Maarten (Dutch part)	Slovakia	Slovenia	Solomon Islands	Somalia	South Africa	South Sudan	Spain	Sri Lanka	State of Palestine	Sudan	Suriname	Sweden	Switzerland	Syrian Arab Republic	Tajikistan	Thailand	Timor-Leste	Togo	Tokelau	Tonga	Trinidad and Tobago	Tunisia	Turkey	Turkmenistan	Turks and Caicos Islands	Tuvalu	Uganda	Ukraine	United Arab Emirates	United Kingdom	United Republic of Tanzania	United States of America	United States Virgin Islands	Uruguay	Uzbekistan	Vanuatu	Venezuela (Bolivarian Republic of)	Viet Nam	Wallis and Futuna Islands	Western Sahara	Yemen	Zambia	Zimbabwe
2010	Asia	EASTERN AND SOUTH-EASTERN ASIA	South-Eastern Asia	Thailand	3224131	457	294	1	0	0	0	0	0	0	0	0	0	0	1310	0	0	0	0	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611508	0	695	0	0	0	0	0	68811	0	0	0	0	0	0	0	15	0	0	0	0	0	0	15	593	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1220	0	0	0	0	0	2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8232	621	13	76	0	0	0	567	0	7553	0	0	0	0	0	0	829240	0	0	0	1	0	0	0	0	0	0	1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648602	0	0	10345	630	0	1665	0	0	0	0	0	0	664	0	2171	0	0	0	0	0	1213	0	491	0	0	841	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	675	0	0	0	0	122	0	0	0	7126	14	1	0	645	870	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1913	0	3750	0	0	0	0	0	6519	0	0	0	0	1
2010	Asia	EASTERN AND SOUTH-EASTERN ASIA	South-Eastern Asia	Timor-Leste	11540	1221	157	0	0	0	0	0	0	0	0	0	0	0	543	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	245	0	0	0	0	0	762	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	209	0	0	0	0	0
2010	Asia	EASTERN AND SOUTH-EASTERN ASIA	South-Eastern Asia	Viet Nam	61756	3106	1282	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	6540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1928	0	1205	0	0	0	0	0	2440	0	0	0	0	0	0	0	0	0	0	0	0	0	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1614	6511	0	0	0	0	0	0	0	1542	0	0	0	0	0	0	5981	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9356	0	0	1944	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	94	0	0	0	0	1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1451	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	9570	0	0	0	0	0	0	0	0	0	0	0	0	0	927	0	2625	0	0	0	0	0	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Anguilla	5103	1176	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	424	379	0	0	0	0	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Antigua and Barbuda	26412	168	204	0	0	0	0	0	0	37	0	0	0	5	7	0	0	2	0	0	284	0	0	13	0	13	0	0	10	0	0	0	92	0	0	0	0	0	0	0	408	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	19	18	0	0	0	0	0	0	4462	1678	0	9	0	0	0	0	0	85	0	0	0	0	39	5	0	0	0	0	78	29	0	0	0	181	71	0	0	0	0	6086	31	0	7	0	0	74	0	0	0	0	0	0	68	3752	19	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	1070	0	0	0	0	0	0	15	0	11	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	448	636	0	863	0	0	0	0	0	0	0	0	0	22	0	0	0	0	42	0	11	0	0	0	42	0	0	229	0	0	0	0	0	0	677	0	0	0	6	0	0	0	0	935	0	2469	669	0	0	0	37	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Aruba	34327	769	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1071	0	0	9279	0	0	0	0	0	0	0	2334	0	0	0	0	0	0	102	4113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	275	1551	0	0	0	0	314	0	0	0	0	0	0	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4358	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	1078	954	0	156	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	0	1271	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	582	0	0	0	0	3231	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Bahamas	54736	583	347	0	0	0	0	0	0	0	13	102	0	0	77	37	0	0	0	0	220	0	28	41	0	36	0	0	0	0	13	112	3	0	19	0	0	0	0	0	1446	21	0	0	0	32	159	24	0	178	0	0	0	50	0	0	370	0	0	0	0	0	15	0	69	269	40	29	67	0	0	15	11	0	0	0	0	0	132	0	0	0	0	0	267	44	0	84	0	30	0	0	32	0	0	1232	25465	0	40	0	0	552	30	0	0	54	0	0	146	6925	32	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	50	0	22	9	0	148	0	0	0	11	0	0	0	48	0	0	290	1031	18	15	0	0	0	0	0	94	52	0	0	31	72	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	102	36	0	0	0	27	283	0	0	0	0	0	0	0	360	0	0	0	1426	0	11	17	0	1839	0	8919	0	16	0	0	28	0	0	0	0	0	14
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Barbados	32825	10051	3350	0	0	0	0	0	0	0	185	0	0	0	23	0	0	47	0	0	0	0	0	21	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	6277	32	0	0	0	0	441	0	0	0	0	0	0	0	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	2073	0	2964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	1419	0	0	0	0	0	0	0	0	2389	0	985	0	0	0	0	0	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	British Virgin Islands	17074	1001	1595	0	0	0	0	0	0	0	676	0	0	0	21	0	0	23	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1098	1526	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	2023	0	0	0	0	0	35	0	0	0	0	0	0	0	1697	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0	0	1214	461	0	1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	714	0	1537	0	0	0	0	0	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Bonaire, Sint Eustatius and Saba	11445	446	76	0	0	0	0	0	0	25	22	3	0	664	0	0	0	19	0	0	57	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	77	0	0	0	0	0	15	15	0	517	0	0	0	0	0	0	40	3617	0	0	0	0	0	0	20	1198	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	145	88	0	0	0	0	8	39	0	0	0	0	0	15	347	26	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1859	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	42	9	0	0	0	0	0	0	0	0	23	0	0	12	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	15	0	0	0	366	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	49	0	517	0	0	0	0	422	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Cayman Islands	24057	21	51	0	0	0	0	0	0	0	0	12	0	0	173	47	0	171	0	0	169	0	12	323	0	32	0	0	0	0	0	66	0	0	0	0	0	0	0	0	1332	0	0	0	15	0	0	0	0	385	0	0	0	120	0	0	695	12	0	0	0	0	18	0	0	61	0	0	0	0	0	0	0	0	0	0	0	10	36	0	0	0	0	0	126	0	0	0	0	16	0	0	0	0	0	308	18	0	1682	0	0	535	0	10	0	213	0	12	85	9467	20	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	36	0	53	364	28	10	0	0	0	0	0	102	0	126	0	0	15	1730	0	0	45	0	0	0	0	0	0	0	0	0	10	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	28	0	0	0	0	0	75	0	0	51	0	0	0	0	289	0	0	0	0	0	0	0	0	1969	15	2640	0	0	0	0	34	0	0	0	0	10	18
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Cuba	6640	732	248	0	46	19	0	0	41	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	56	0	0	0	0	0	25	0	0	0	0	75	126	0	0	67	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	51	25	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	144	0	0	0	37	34	0	0	28	0	0	0	396	0	0	29	0	0	0	0	0	0	0	0	94	125	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	35	0	0	36	0	40	0	51	0	0	0	0	28	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	21	0	227	0	0	0	0	82	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Curaçao	34627	156	363	0	0	0	0	0	0	39	50	20	0	1572	0	0	0	75	0	0	176	0	84	0	0	0	0	0	2148	0	0	0	92	0	0	0	0	0	0	0	83	0	0	0	0	0	450	103	0	4414	0	0	0	0	0	0	215	0	0	0	0	0	0	0	99	5259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	2	87	0	0	0	0	422	1811	0	0	0	0	587	168	0	0	0	0	0	22	1197	120	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	8745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	846	14	0	0	0	0	0	0	0	0	167	0	0	268	0	0	0	0	0	0	0	0	0	460	0	0	0	0	0	0	19	0	0	0	1722	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	23	0	304	26	0	0	0	1645	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Dominica	8110	1179	392	0	0	0	0	0	0	16	379	0	0	40	6	0	0	10	0	0	143	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	158	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	20	0	0	0	0	26	0	0	0	0	0	33	0	0	0	0	163	3071	0	0	0	0	24	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	9	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	54	241	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	14	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	543	0	534	0	0	0	0	26	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Dominican Republic	393720	2006	6018	0	0	0	0	0	0	32	170	1015	0	152	38	197	0	37	20	0	0	0	243	0	0	15	8	162	0	5	0	611	71	0	70	0	3	3	115	22	1152	0	128	3	0	600	1406	0	0	3416	0	0	8	291	0	0	3639	0	0	28	0	0	24	0	14	0	551	0	253	0	0	0	0	0	0	0	0	26	1936	0	0	0	0	0	1574	0	0	60	0	0	53	0	406	0	0	22	311969	0	402	20	0	90	0	29	26	31	0	58	3595	126	327	0	10	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	17	0	0	24	0	31	0	0	0	1419	0	0	0	0	0	32	0	0	0	0	0	562	0	0	277	0	24	0	25	0	52	0	75	0	717	0	24	1353	48	42	101	5763	0	535	11	0	41	457	0	92	130	0	61	0	0	0	0	17	0	69	0	0	0	0	0	0	0	0	10	0	6691	0	18	0	26	70	990	24	0	0	0	0	0	0	22	0	29	0	33	0	0	72	0	457	0	24457	78	173	0	0	5132	0	11	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Grenada	6980	730	1479	0	0	0	0	0	0	0	38	0	0	0	0	0	0	30	0	0	176	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	162	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2170	0	0	0	0	0	0	0	0	0	0	0	696	0	0	0	337	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Guadeloupe	94942	4254	1031	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4215	913	0	0	0	0	0	0	0	0	0	0	0	0	53722	1148	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	181	14731	0	0	0	0	193	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	9104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	383	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	215	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	478	0	0	0	0	0	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Haiti	17178	901	365	0	0	0	0	0	0	0	0	417	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	298	311	0	0	743	0	0	0	244	0	0	1080	0	0	0	0	0	0	0	0	2164	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444	0	256	0	0	2257	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Jamaica	23677	2295	229	0	0	0	0	0	0	0	156	0	0	0	0	0	0	677	0	0	545	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1342	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	1830	0	0	0	0	0	0	0	140	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	309	0	0	0	0	0	164	0	0	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	335	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2349	0	0	0	0	0	0	0	0	4843	0	6329	0	0	0	0	0	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Martinique	59575	1130	544	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	134	0	0	0	0	0	0	0	0	0	0	0	0	45448	1744	0	0	0	0	0	0	0	0	0	0	5270	0	0	0	0	0	1707	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Montserrat	1291	211	19	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	100	0	115	0	0	0	0	0	0	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Puerto Rico	304969	12654	4384	0	0	0	0	0	0	0	0	1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	97	0	0	0	0	0	0	0	0	121	0	0	0	0	1052	1351	0	0	4589	0	0	0	551	0	0	12882	0	0	0	0	0	0	0	1215	63981	999	36	1327	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	515	0	0	0	0	0	0	0	511	0	0	52	235	0	174	0	0	51	0	0	0	0	0	46	195	44	85	92	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3142	0	0	0	0	0	0	0	0	0	0	0	28	0	0	239	0	0	0	0	0	0	0	0	0	617	0	0	603	143	19	36	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2344	0	0	0	0	0	0	0	0	18	0	0	0	0	176	0	22	0	0	0	0	0	0	176	0	185814	443	0	0	0	2147	65	0	0	0	0	0
2010	Latin America and the Caribbean	LATIN AMERICA AND THE CARIBBEAN	Caribbean	Saint Kitts and Nevis	7245	2570	1244	0	0	0	0	0	0	0	393	0	0	0	0	0	0	21	0	0	94	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0
